id,name,region,latitude,longitude,ocean,location,description
00f08646-b17b-4486-9513-7c666ea12d24,Matrix,"Oceania, Melanesia, Papua New Guinea, New Ireland Island, Kiton Island",-2.675228292335312,150.6230735778809,"Pacific Ocean, Steffen Strait","Kiton Island, New Ireland Island",
0433b892-1a11-4f84-9c04-b4a2d276504b,Don&#039;s Bommie,"Oceania, Melanesia, Papua New Guinea",-9.137689927296265,149.3126106262207,"Pacific Ocean, Java Sea, Oro Bay","Papua New Guinea, Melanesia",
0699b5e7-fb53-4713-9763-e67f74aa79f4,Turtle Reef,"Oceania, Melanesia, Papua New Guinea, New Ireland Island, Tsoilaunung Island",-2.541471171843191,150.5741500854492,"Pacific Ocean, Steffen Strait","Tsoilaunung Island, New Ireland Island",
072cf8cf-5846-4bba-a0fd-51183b2151ae,Pete&#039;s Floatplanes,"Oceania, Melanesia, Papua New Guinea, New Ireland Island, Nusalik",-2.580399385876972,150.7847785949707,"Pacific Ocean, Steffen Strait","Nusalik, New Ireland Island","This site features sunken WWII floatplanes resting on a sandy slope at 20-30 meters. The wreckage is encrusted with soft corals and attracts schools of batfish, barracuda, and reef sharks. Strong currents bring pelagic action, making it ideal for drift diving. Visibility often exceeds 30 meters. The planes lie near a vibrant reef wall teeming with anthias and critters like nudibranchs. Best dived on slack tide for calmer conditions."
0c502867-5e0b-45dc-8b9e-e9f5f478b64f,Maro Reef,"Oceania, Melanesia, Papua New Guinea, New Britain",-5.280195479299486,150.0963306427002,"Pacific Ocean, Bismarck Sea","New Britain, Papua New Guinea",
0d02fdf5-ff9b-4080-a80d-23bc4d04b11e,Black Rock,"Oceania, Melanesia, Papua New Guinea",-9.108029183211615,149.3313217163086,"Pacific Ocean, Java Sea, Oro Bay","Papua New Guinea, Melanesia","A dramatic volcanic pinnacle rising from the depths, this site teems with big pelagics like barracuda, reef sharks, and occasional hammerheads. Strong currents attract schooling fish, while vibrant soft corals cover the steep walls. Depth ranges from 5 to 40 meters, offering varied diving. Visibility often exceeds 30 meters, with warm waters year-round. Night dives reveal critters like octopus and crustaceans. The site's remote location ensures pristine conditions."
0d0cf5d3-b75d-4132-9be7-17c556c46dea,Dick,"Oceania, Melanesia, Papua New Guinea, New Britain",-4.193714412679232,151.9718170166016,"Atlantic Ocean, Saint George's Channel","New Britain, Papua New Guinea",
0f950cd2-5b96-4b5b-9f2a-53426ee0a93b,Lighthouse,"Oceania, Melanesia, Papua New Guinea, New Britain",-4.201932053660791,151.9426345825195,"Atlantic Ocean, Saint George's Channel","New Britain, Papua New Guinea",
12927412-8252-4717-bd0a-334df1c79e02,Otto&#039;s Reef,"Oceania, Melanesia, Papua New Guinea, New Britain",-5.324123685073965,150.2939987182617,"Pacific Ocean, Bismarck Sea","New Britain, Papua New Guinea",
1315295b-c2d4-46b4-906c-1444fbe8cd56,Hogu Reef,"Oceania, Melanesia, Papua New Guinea, New Britain",-5.358648711419927,150.359058380127,"Pacific Ocean, Bismarck Sea","New Britain, Papua New Guinea",
1458fc77-b1b1-4427-89d2-beee4a387284,Darwin Reef,"Oceania, Melanesia, Papua New Guinea, New Ireland Island, Selapiu",-2.697348275868089,150.5550956726075,"Pacific Ocean, Steffen Strait","Selapiu, New Ireland Island","This remote reef in the Pacific Ocean offers thrilling drift dives with strong currents, attracting large pelagics like hammerheads, barracuda, and tuna. The steep walls drop into the deep blue, covered in vibrant soft corals and sea fans. Expect excellent visibility and occasional manta ray sightings. The nutrient-rich waters create a bustling ecosystem, making every dive an action-packed adventure. Ideal for experienced divers due to the challenging conditions."
14cdc778-1c6d-4694-a819-237b5a546756,Giants At Home,"Oceania, Melanesia, Papua New Guinea, Sariba Island",-10.66060795362476,150.7159423828125,"Pacific Ocean, Solomon Sea, Milne Bay","Sariba Island, Papua New Guinea",
16090319-b8aa-452a-88c8-0cbe32ce6acb,Eagle Ray Passage,"Oceania, Melanesia, Papua New Guinea, New Ireland Island, Enang Island",-2.667597662646,150.4897785186768,"Pacific Ocean, Steffen Strait","Enang Island, New Ireland Island",
167c1441-34c3-4d51-89b6-e3ad8c7cb3cd,Ecucha Patch,"Oceania, Melanesia, Papua New Guinea, New Ireland Island",-2.558277330013018,150.7645225524902,"Pacific Ocean, Steffen Strait","New Ireland Island, Papua New Guinea",
170aacb7-399d-4054-982e-fd650f021d4b,Nautilus Reef,"Oceania, Melanesia, Papua New Guinea, New Ireland Island, Selapiu",-2.728041229273208,150.6091690063477,"Pacific Ocean, Steffen Strait","Selapiu, New Ireland Island",
179e2737-d47a-40a0-b51c-e502be5fc8c6,Inglis Shoal,"Oceania, Melanesia, Papua New Guinea, New Britain",-5.230452003501331,150.1525497436524,"Pacific Ocean, Bismarck Sea","New Britain, Papua New Guinea",
1ad3ec0a-56e2-45aa-8d7f-802a741a3d40,Danny&#039;s Bommie,"Oceania, Melanesia, Papua New Guinea, New Ireland Island, Manne Island",-2.755989997172146,150.7198905944825,"Pacific Ocean, Steffen Strait","Manne Island, New Ireland Island",
1bf5a6ed-1811-43d8-9d9d-5a1c6f5b65e9,Vanessa&#039;s Reef,"Oceania, Melanesia, Papua New Guinea, New Britain",-5.297117609496196,150.1315212249756,"Pacific Ocean, Bismarck Sea","New Britain, Papua New Guinea",
1c5c5920-b59e-4a95-8c61-eb0e3cc1dfa3,Agu Reef,"Oceania, Melanesia, Papua New Guinea, New Britain",-5.327542091197381,150.3820610046387,"Pacific Ocean, Bismarck Sea","New Britain, Papua New Guinea",
1da6a02a-40d4-49b4-8612-00cedf86767b,Buddy,"Oceania, Melanesia, Papua New Guinea",-9.064465801676853,149.4586086273194,"Pacific Ocean, Java Sea, Oro Bay","Papua New Guinea, Melanesia",
1df3c96f-b8f3-4d43-b63f-be827f02f6dd,Kirsty Jayne&#039;s Reef,"Oceania, Melanesia, Papua New Guinea, New Britain",-5.31267188614228,150.1284313201905,"Pacific Ocean, Bismarck Sea","New Britain, Papua New Guinea",
