id,name,region,latitude,longitude,ocean,location,description
0483ba9a-0926-41e4-947b-b758dd416227,Ngemelis Wall,"Oceania, Micronesia, Palau, Rock Islands, Ngemelis",7.102255424494755,134.2522430419922,"Pacific Ocean, Philippine Sea","Ngemelis, Rock Islands","Ngemelis Wall drops dramatically into the abyss, starting at just 5 meters and plunging beyond 300 meters. The sheer wall is covered in vibrant soft corals, sea fans, and sponges, creating a dazzling display. Schools of barracuda, jacks, and reef sharks patrol the blue, while turtles and eagle rays glide along the reef. Strong currents bring nutrient-rich waters, attracting pelagics and ensuring excellent visibility. The site offers thrilling drift dives with stunning vertical relief, making it a must for advanced divers."
086ba4f3-3221-433f-b9f4-758b222b7720,Soft Coral Arch,"Oceania, Micronesia, Palau, Rock Islands, Ngeruktabel",7.258604649478523,134.3682861328125,"Pacific Ocean, Philippine Sea","Ngeruktabel, Rock Islands",
087bc67b-32d7-4d7e-9132-c582ce17d276,German Channel,"Oceania, Micronesia, Palau, Rock Islands, Ngemelis",7.127806348496128,134.2882919311524,"Pacific Ocean, Philippine Sea","Ngemelis, Rock Islands",
0bb2debf-4567-462a-9b64-fd78405511ea,Ryuko Maru,"Oceania, Micronesia, Palau, Rock Islands, Meyungs",7.347484957231748,134.4391822814942,"Pacific Ocean, Philippine Sea","Meyungs, Rock Islands","The wreck rests in clear Pacific waters near Palau's Rock Islands, surrounded by vibrant coral. A World War II Japanese freighter, it sits upright at 30 meters, encrusted with soft corals and home to schools of batfish, barracuda, and reef sharks. Penetration is possible through holds and the engine room, but currents can be strong. Ideal for advanced divers, the site offers excellent visibility and rich marine life. Nearby reefs add to the dive's appeal."
0d0f8d81-956c-4a00-9487-aa6e2bd55832,Blue Hole,"Oceania, Micronesia, Palau, Rock Islands, Kayangel",8.080984688871991,134.7280883789063,"Pacific Ocean, Philippine Sea","Kayangel, Rock Islands",
0efecd37-22ae-4c96-a919-04d51c0c4da9,Orange Coral Garden,"Oceania, Micronesia, Palau, Rock Islands, Peleliu",6.988110700632882,134.2176532745362,"Pacific Ocean, Philippine Sea","Peleliu, Rock Islands",
12d3fcec-1c5f-4d50-a0a9-9bce6063a6a7,Ngaraard Channel (West Channel),"Oceania, Micronesia, Palau",7.541529290443372,134.4623565673828,"Pacific Ocean, Philippine Sea","Palau, Micronesia",
14b783ec-70ea-4d0c-b74b-f16699d1280e,Siaes Corner,"Oceania, Micronesia, Palau",7.333183573502881,134.2131042480469,"Pacific Ocean, Philippine Sea","Palau, Micronesia",
166c1e50-f231-40e3-b5dc-4531b5f40eb3,Helmet Wreck,"Oceania, Micronesia, Palau, Rock Islands, Ngeruktabel",7.337099474282272,134.4304275512696,"Pacific Ocean, Philippine Sea","Ngeruktabel, Rock Islands",
196fef9c-b82e-4f4b-b627-2413af767f2e,Destroyer Wakatake,"Oceania, Micronesia, Palau",7.508173412032532,134.4939422607422,"Pacific Ocean, Philippine Sea","Palau, Micronesia",
197a951a-d195-40f2-ace8-fe0019a6cb4d,Blue Sea Lake,"Oceania, Micronesia, Palau",7.415580454895474,134.6384811401367,"Pacific Ocean, Philippine Sea","Palau, Micronesia",
1aa26d3a-6bab-4fab-bb85-f2a940ad39d1,Claeance Wall,"Oceania, Micronesia, Palau",7.302195667237403,134.2357635498047,"Pacific Ocean, Philippine Sea","Palau, Micronesia",
1c76e83c-3006-400a-9ef8-9c56f7adae55,Peleliu Cut,"Oceania, Micronesia, Palau, Rock Islands, Peleliu",6.976183516197836,134.2222881317139,"Pacific Ocean, Philippine Sea","Peleliu, Rock Islands",
1ec05bf4-0b49-4f0a-98ed-e017bec14871,Ulong Channel,"Oceania, Micronesia, Palau",7.281422351312141,134.2446899414063,"Pacific Ocean, Philippine Sea","Palau, Micronesia",
224ad80b-91bf-4e4b-afe6-9650aeafcc82,Siaes Tunnel,"Oceania, Micronesia, Palau",7.31615751775495,134.2189407348633,"Pacific Ocean, Philippine Sea","Palau, Micronesia",
