id,name,region,latitude,longitude,ocean,location,description
077280a1-bec4-4d02-b56f-3728100b53a9,Mid Reef,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Island",4.11149047245117,118.6359930038452,"Pacific Ocean, Celebes Sea","Sipadan Island, Sabah",
0f8e5091-3c88-46b9-9695-85314531267b,Frontier Reef,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.220849418608007,118.6979198455811,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah",
19fe46e9-c9d5-4dbb-b815-1237c6d06318,Flambo Reef,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.227654421427416,118.6796379089356,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah",
1df28881-15c8-4496-9d34-53f596d1d3a2,Cheek Point,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.216569512060284,118.6732864379883,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah",
1eb2f66d-bde4-4c95-a9fd-47d02613e938,Mandarin Garden,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.223331753596309,118.6859035491944,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah",
207236fa-7bd6-47f0-b0e9-9ef19d0ff52e,Goby Land,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.224701314328512,118.6718702316284,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah",
240b3e01-4947-4e49-976d-98a69ba95280,Mandarin Valley,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.227137040225296,118.6848029057728,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah",
25b1b03f-39a2-4562-9af9-903ebe0ef21a,Mid Reef,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.226327664557051,118.6822986602783,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah",
2ccc144d-233f-44cf-84e7-30a2735bc499,Eel Garden,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.208523223959157,118.6858177185059,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah",
38d42b39-be16-4564-8b2c-a6264521ab77,Mantis Ground,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.233261014085516,118.6954307556152,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah",
46ee89b6-16a9-4e14-bd8e-a2c18bd8443c,Hanging Gardens,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Island",4.109580301573762,118.6252748966217,"Pacific Ocean, Celebes Sea","Sipadan Island, Sabah",
4767557f-fc07-4ab4-9219-665cd0d3b2eb,Lobster Lairs,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Island",4.105947218848145,118.6272811889649,"Pacific Ocean, Celebes Sea","Sipadan Island, Sabah","This site off Sipadan Island features dramatic underwater cliffs plunging over 600 meters. Schools of barracuda and jacks patrol the blue while turtles glide past. The reef wall is dotted with crevices sheltering lobsters and colorful reef fish. Strong currents bring pelagics, making it ideal for drift diving. Visibility often exceeds 30 meters. The steep drop-off creates stunning underwater vistas."
4a3091ad-57ab-445e-b7b8-c851e9b42ddf,Whitetip Avenue,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Island",4.116231100840625,118.635231256485,"Pacific Ocean, Celebes Sea","Sipadan Island, Sabah",
4f3daefc-0bda-4197-a957-da2d6f89489e,Great Wall,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.227354831364844,118.6947441101074,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah",
5275a8dd-5f77-4595-85c1-023a75b8dfe4,Turtle Patch,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Island",4.106113088964782,118.6363738775253,"Pacific Ocean, Celebes Sea","Sipadan Island, Sabah",
53cbdc2e-4ca4-4bb0-bcc4-09f67ee9e4c2,West Ridge,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Island",4.115107478152735,118.6248242855072,"Pacific Ocean, Celebes Sea","Sipadan Island, Sabah",
5a9fc77d-a313-4d03-8879-b52caf67308f,East Point,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.208223626518996,118.6966323852539,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah",
5f026c77-356e-483b-a933-84ab1d411e7b,South Point,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Island",4.10324513628811,118.6339867115021,"Pacific Ocean, Celebes Sea","Sipadan Island, Sabah","Drift along steep walls covered in vibrant corals as barracuda and jacks patrol the blue. Turtles glide past while schools of bumphead parrotfish graze below. Strong currents attract pelagics, making this a thrilling dive. The wall drops into the abyss, offering dramatic topography. Visibility often exceeds 30 meters. Expect encounters with reef sharks and occasional hammerheads. Best for experienced divers due to currents."
6269bcdb-bbd4-4eb7-a233-915c020f6e87,Cleaning Station,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.220293032090556,118.6939287185669,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah",
64fd1921-ca64-4329-b308-f183769bf120,Lost World,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.201247253550639,118.6799812316895,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah","A stunning wall dive plunging into the deep blue, teeming with barracuda, jacks, and reef sharks. Vibrant coral gardens cover the shallows, while turtles and schools of trevallies cruise the current. Dramatic drop-offs and overhangs create thrilling swim-throughs. Visibility often exceeds 30 meters, with strong currents attracting pelagics. Part of a protected marine park, this site offers pristine conditions and unforgettable encounters."
667b3462-9445-4095-8aa8-0d896365a7ae,Barracuda Point,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Island",4.123261732494839,118.6316585540772,"Pacific Ocean, Celebes Sea","Sipadan Island, Sabah",
6a53ec86-d72b-4e28-bf82-d1a22ac9c4f3,Gumard Ground,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.217125901244899,118.6957955360413,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah",
74407d29-731d-4858-902f-86bcc45ceb6f,Nudibrancia,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Kapalai",4.229665951705332,118.6763763427735,"Pacific Ocean, Celebes Sea","Sipadan Kapalai, Sabah",
7d341c02-7a0a-4719-b69b-8c356beb8dcf,North Point,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Island",4.117900480191446,118.6261224746704,"Pacific Ocean, Celebes Sea","Sipadan Island, Sabah",
82fe2df2-2b0b-431c-804a-7e81b3515a81,Staghorn Crest,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Island",4.104684464572156,118.6308431625366,"Pacific Ocean, Celebes Sea","Sipadan Island, Sabah",
88a21ae7-6d8e-41d2-88d7-951c35a7bb1b,Turtle Cavern,"Asia, Malaysia, Borneo Island, Sabah, Sipadan Island",4.11988821417812,118.6291882395745,"Pacific Ocean, Celebes Sea","Sipadan Island, Sabah",
