id,name,region,latitude,longitude,ocean,location,description
0495dcfb-f4b7-464d-b68c-d28487958fcf,No Name 02,"Africa, Mozambique, Inhaca Island",-25.99824422900654,32.91139125823975,"Indian Ocean, Baia De Maputo","Inhaca Island, Mozambique",
04aee28a-6a5f-47e3-98ed-f32db532afae,Pinnacles,"Africa, Mozambique, Maputo",-26.74538043809541,32.93040275573731,Indian Ocean,"Maputo, Mozambique",
05db7e66-ea2b-43c2-8b86-8b832ba60fbd,Turtle Ridge,"Africa, Mozambique, Inhambane, Bazaruto Island",-21.54778038172751,35.50180435180665,"Indian Ocean, Mozambique Channel","Bazaruto Island, Inhambane",
08615763-92ff-4e4b-9dc2-5698f538c7f2,Mikes Cupboard,"Africa, Mozambique, Inhambane",-23.82492317605172,35.55845260620118,"Indian Ocean, Mozambique Channel","Inhambane, Mozambique",
08a230d3-5a47-4c03-8ecb-ec4f1335bdea,Coral Gardens,"Africa, Mozambique, Inhambane",-23.78251731809183,35.53828239440919,"Indian Ocean, Mozambique Channel","Inhambane, Mozambique",
0b37e093-9404-4f81-9a51-013f8007ca76,Coloseum,"Africa, Mozambique, Inhambane",-23.70143654036209,35.55519104003907,"Indian Ocean, Mozambique Channel","Inhambane, Mozambique",
0cbbeb81-f0e3-4386-b321-b0c790d17ec7,Aquarium,"Africa, Mozambique, Maputo",-26.78377465516212,32.9127860069275,Indian Ocean,"Maputo, Mozambique",
0cfbf844-289a-4fcd-80c2-7151ffa1b395,Le Banc Du Boa,Mozambique Channel,-12.69451906477031,45.0355339050293,"Indian Ocean, Mayotte",Indian Ocean,
0e32e325-ce47-4f24-976a-c884e48cff17,Pointe Est Du Recif Sud,Mozambique Channel,-13.01526206695717,45.24993896484376,"Indian Ocean, Mayotte",Indian Ocean,"This dive site in the Mozambique Channel features a stunning coral reef teeming with marine life. Expect vibrant hard and soft corals, schools of tropical fish, and frequent encounters with reef sharks and turtles. The underwater topography includes dramatic drop-offs and swim-throughs, offering excellent visibility. Strong currents can occur, making it ideal for drift diving. The warm waters and rich biodiversity create an unforgettable experience for advanced divers."
0ec255b6-a3a7-48ac-b343-e42a9cc48d54,Crayfish Alley,"Africa, Mozambique, Cabo Delgado",-12.75556,40.63389,"Africa, Mozambique, Cabo Delgado","Cabo Delgado, Mozambique","A vibrant coral garden teems with marine life along a gentle slope. Schools of tropical fish dart between colorful soft corals, while moray eels peer from crevices. The site's namesake crayfish are common, often spotted near the reef base. Visibility is excellent, with calm conditions ideal for beginners. The shallow depth and abundant sea life make it perfect for relaxed exploration."
