id,name,region,latitude,longitude,ocean,location,description
001f2d2a-0de5-4407-a873-89360d9e045f,Shaab Abu Ali,"Africa, Egypt, Red Sea Governorate, Qesm Safaga",27.02090154952977,33.91477346420289,"Indian Ocean, Red Sea","Qesm Safaga, Red Sea Governorate",
014d2566-a00d-4b73-8df6-1826950a79eb,Wadi Gimal East,"Africa, Egypt, Red Sea Governorate, Qesm Marsa Alam, Jazirat Wadi Jimal",24.66893633335641,35.16882419586182,"Indian Ocean, Red Sea","Jazirat Wadi Jimal, Qesm Marsa Alam",
01c7b888-e26e-4841-a4d7-65995f517738,Hornkorab Garden,"Indian Ocean, Red Sea",24.55122196112171,35.15414714813233,"Indian Ocean, Red Sea",Indian Ocean,"This vibrant reef in the Red Sea dazzles with colorful soft corals and abundant marine life. Schools of anthias swirl around towering pinnacles while moray eels peek from crevices. The sloping reef transitions to a sandy plateau at 18 meters, perfect for spotting garden eels. Strong currents bring nutrient-rich waters, attracting barracuda and reef sharks. Excellent visibility and warm waters make it ideal for all skill levels. The coral formations create swim-throughs and overhangs teeming with life. Night dives reveal octopus and crustaceans. A photographer's paradise with endless macro opportunities."
0328f4f1-3a7c-49a9-9d99-0e99a5a61101,Ras Disha,"Africa, Egypt, Red Sea Governorate, Qesm Safaga",27.04653233685865,33.90880823135377,"Indian Ocean, Red Sea","Qesm Safaga, Red Sea Governorate",
03631a6d-9ef1-421c-965e-b21ea97b136e,Salem Express Wreck,"Africa, Egypt, Red Sea Governorate, Qesm Al Qoseir",26.60633258984547,34.07873153686524,"Indian Ocean, Red Sea","Qesm Al Qoseir, Red Sea Governorate",
04f5d37e-6f7a-480a-9504-de420c144cc2,P-Ghalib Fischmarket,"Africa, Egypt, Red Sea Governorate, Qesm Al Qoseir",25.5337215941957,34.64074230272672,"Indian Ocean, Red Sea","Qesm Al Qoseir, Red Sea Governorate",
0561d6ba-6eb0-41d0-92e1-1ca950c3b163,Hamrawein,"Africa, Egypt, Red Sea Governorate, Qesm Al Qoseir",26.35003667450789,34.16473388671876,"Indian Ocean, Red Sea","Qesm Al Qoseir, Red Sea Governorate",
061a8b55-14c9-4378-a2de-c16f5979b554,Blind Reef,"Africa, Egypt, Red Sea Governorate, Qesm Hurghada, Shadwan",27.52714929684864,33.8899040222168,"Indian Ocean, Red Sea","Shadwan, Qesm Hurghada",
06f261c8-9990-4948-9812-7f475fc1dfd7,El Fanadir,"Africa, Egypt, Red Sea Governorate, Qesm Hurghada",27.29708340888697,33.83074522018433,"Indian Ocean, Red Sea","Qesm Hurghada, Red Sea Governorate",
09a7648d-8703-420a-948d-3b26cd3e40f7,Siyul Ketira,"Africa, Egypt, Red Sea Governorate, Qesm Hurghada, Shadwan",27.5612430623208,33.86381149291993,"Indian Ocean, Red Sea","Shadwan, Qesm Hurghada",
0b4fbdb5-2a6f-41a5-b480-1d74a1981678,Carlsson&#039;s Corner,"Africa, Egypt, Red Sea Governorate, Qesm Hurghada",27.15898239265598,33.97976875305176,"Indian Ocean, Red Sea","Qesm Hurghada, Red Sea Governorate",
0b98e928-c593-4f6d-9068-62fd00909ca3,Umm Gamar East,"Africa, Egypt, Red Sea Governorate, Qesm Hurghada",27.35766546920179,33.9100742340088,"Indian Ocean, Red Sea","Qesm Hurghada, Red Sea Governorate",
0c631d29-a396-48ac-98c3-914da9f4e00a,The Nursery,"Africa, Egypt, Red Sea Governorate, Qesm Shlatin",23.18076358312944,35.80307006835938,"Indian Ocean, Red Sea","Qesm Shlatin, Red Sea Governorate","A shallow reef teeming with juvenile marine life, perfect for macro enthusiasts. Vibrant coral gardens host tiny lionfish, nudibranchs, and colorful reef fish. Gentle currents make it ideal for beginners and underwater photographers. The sandy patches reveal garden eels and occasional stingrays. Clear waters offer excellent visibility year-round."
