id,name,region,latitude,longitude,ocean,location,description
1783bab8-8cca-4bb4-9327-cc36231edfc8,Oasis Shore,"Oceania, Melanesia, Vanuatu, Efate",-17.69617287391868,168.2625138759613,Pacific Ocean,"Efate, Vanuatu",
1919e90e-3278-442a-bbf2-1c3657ac719f,Uss Tucker Wreck,"Oceania, Melanesia, Vanuatu, Sanma",-15.58038003220716,167.1288299560547,Pacific Ocean,"Sanma, Vanuatu","This wreck lies off Espiritu Santo, resting at 30 meters. The USS Tucker, a WWII destroyer, is encrusted with corals and teeming with reef fish. Strong currents attract pelagics like barracuda and trevallies. Visibility often exceeds 30 meters, revealing the intact hull and scattered debris. Advanced divers will enjoy exploring the engine room and gun mounts. The site offers a mix of history and marine life, best dived on slack tide. Nearby reefs add to the adventure."
29b7adf4-47aa-45ec-8023-37cd38b6c7ab,Ss President Coolidge,"Oceania, Melanesia, Vanuatu, Sanma",-15.52354221307803,167.2360056638718,Pacific Ocean,"Sanma, Vanuatu",
2ef19592-2b72-4151-9200-b40d4d5187bb,Anchor Reef,"Oceania, Melanesia, Vanuatu, Efate",-17.70100231024215,168.2606899738312,Pacific Ocean,"Efate, Vanuatu","Anchor Reef lies off Efate in Vanuatu, offering vibrant coral gardens teeming marine life. The site features dramatic drop-offs and swim-throughs, with strong currents attracting pelagics like barracuda and reef sharks. Soft corals flourish along the reef walls, while turtles and colorful reef fish are common. Visibility often exceeds 30 meters, with water temperatures around 26-28°C year-round. Best suited for intermediate to advanced divers due to currents. A true Pacific gem."
30561c5f-2fa3-47ae-88e8-fee5af1a05fc,Mv Henry Bonneaud,"Oceania, Melanesia, Vanuatu",-15.599626294752,167.2466583293863,Pacific Ocean,"Vanuatu, Melanesia",
3fdee10e-086b-46f8-b555-f6f3823b601a,Coral Gardens,"Oceania, Melanesia, Vanuatu, Efate",-17.69933629715036,168.259928226471,Pacific Ocean,"Efate, Vanuatu","This vibrant reef near Efate dazzles with hard and soft corals in every color. Gentle currents make it ideal for beginners, while experienced divers explore swim-throughs and overhangs teeming with reef fish. Look for clownfish darting through anemones, parrotfish grazing, and occasional reef sharks patrolling the drop-off. Crystal visibility often exceeds 30 meters, revealing coral bommies rising from sandy patches. The site stays sheltered from strong swells, offering year-round diving in warm Pacific waters. Night dives reveal octopus and crustaceans emerging from crevices."
5c4ca9e5-43b1-4f3a-89ba-6fcbc1fe4cc7,Cindy’S Reef,"Oceania, Melanesia, Vanuatu, Sanma, Aore",-15.53866535398148,167.2188663482666,Pacific Ocean,"Aore, Sanma","This pristine reef features vibrant coral gardens teeming with reef fish, nudibranchs, and frequent turtle sightings. Gentle currents make it ideal for divers of all levels. The sloping terrain offers both shallow exploration and deeper walls. Clear visibility showcases the Pacific's stunning biodiversity. Perfect for photographers and marine life enthusiasts."
5cc1220c-f21c-4848-9a43-9e0a62dabefb,Aloara Wreck,"Oceania, Melanesia, Vanuatu, Efate",-17.69915231929662,168.2613283395767,Pacific Ocean,"Efate, Vanuatu",
70ee4b56-203f-4ea8-ad35-c4eb7d975914,Emperor Garden,"Oceania, Melanesia, Vanuatu, Efate",-17.7052030476145,168.2265186309815,Pacific Ocean,"Efate, Vanuatu",
77ae6af2-f12f-4ce3-8aa5-23f0ca6a37fd,Million Dollar Point,"Oceania, Melanesia, Vanuatu, Sanma",-15.52597150050885,167.2453451156616,Pacific Ocean,"Sanma, Vanuatu","An underwater graveyard of WWII relics, this site features trucks, bulldozers, and military equipment dumped by the US Army. Coral-encrusted machinery creates a surreal landscape teeming with reef fish, lionfish, and occasional reef sharks. Strong currents can sweep through, making drift dives thrilling. The shallow depth (10-25m) allows long bottom times to explore history frozen in time. Visibility varies but often exceeds 20m. A haunting yet fascinating dive blending war history with vibrant marine life."
