id,name,region,latitude,longitude,ocean,location,description
00fd415e-f3ce-4975-8230-64ad34528303,Pedra Perdida,"Europe, Portugal, Azores, Terceira",38.76104409244309,-27.06069946289062,Atlantic Ocean,"Terceira, Azores",
09002ccf-36b6-4d68-9772-3dceeff8961b,Gruta E Ilhéu Negro,"Europe, Portugal, Azores, Faial",38.51163914145864,-28.63174438476563,Atlantic Ocean,"Faial, Azores",
0a02b75f-0597-4fe1-bb86-ada7c4a5f67c,Lidador,"Europe, Portugal, Azores, Terceira",38.64529939983218,-27.21588134765625,Atlantic Ocean,"Terceira, Azores",
0d90cbbd-4c19-4153-aaaa-80e304aa52d2,Baixa Do Pesqueiro Longo,"Europe, Portugal, Azores, Graciosa",39.09916025955624,-28.04740905761719,Atlantic Ocean,"Graciosa, Azores",
0e0fbfab-056e-43b3-8ee2-3a3c8326f757,Dollabarat,"Europe, Portugal, Azores, São Miguel",37.67132087507,-25.3948974609375,Atlantic Ocean,"São Miguel, Azores",
0e151486-5916-484e-bf8a-13e227a569a3,Baixa Do Frade,"Europe, Portugal, Azores, São Miguel",37.72890952922229,-25.29327392578125,Atlantic Ocean,"São Miguel, Azores",
0e2e68fe-627d-4450-a162-5c12377d1d78,Cebecos De Ilheu A,"Europe, Portugal, Azores, São Miguel",37.69917003211037,-25.43918609619141,Atlantic Ocean,"São Miguel, Azores",
13606990-3d8c-4780-9041-27038766c8e7,Baixa Do Ferreiro De Dentro,"Europe, Portugal, Azores, Graciosa",39.09010080045399,-28.0038070678711,Atlantic Ocean,"Graciosa, Azores",
14217024-6d60-4399-b837-0a7ccb02b49d,Princesa Alice / Princess Alice Bank,"Europe, Portugal, Azores",38.37611542403604,-29.9102783203125,Atlantic Ocean,"Azores, Portugal",
175fd5cf-574a-40d9-8f45-98455f438494,Banco Dollabarat,"Europe, Portugal, Azores",37.22158045838649,-24.1094970703125,Atlantic Ocean,"Azores, Portugal",
18dcc30f-2bd0-4a90-a3b5-bdf596582531,Baía De Entre Montes,"Europe, Portugal, Azores, Faial",38.51969800337461,-28.61560821533203,Atlantic Ocean,"Faial, Azores",
19306cae-f276-42de-af8e-b908b269c2e4,Ilheu Da Vila Este,"Europe, Portugal, Azores, São Miguel",37.70568929943698,-25.44004440307618,Atlantic Ocean,"São Miguel, Azores","This dive site off São Miguel features volcanic rock formations and clear Atlantic waters. Schools of barracuda and triggerfish patrol the area, while moray eels hide in crevices. The underwater terrain slopes gently, making it suitable for all levels. Strong currents sometimes bring pelagic visitors. Visibility often exceeds 20 meters. The site's proximity to shore allows easy access. Divers may spot octopus hunting among the rocks. Water temperatures range from 17-24°C depending on season."
1dd96fae-fce1-4536-a64f-cf56d589428f,Ilhéus Das Formigas,"Europe, Portugal, Azores",37.36579146999664,-23.994140625,Atlantic Ocean,"Azores, Portugal",
1ddd748c-d877-4fea-bd19-c4688afa28e1,Ilhéu Da Gaivota,"Europe, Portugal, Azores, Graciosa",39.00611224503651,-27.94509887695313,Atlantic Ocean,"Graciosa, Azores",
2373619a-0513-4390-b746-552d13021ec5,Ilhéu Da Vila,"Europe, Portugal, Azores, Santa Maria",36.94385540028249,-25.17551422119141,Atlantic Ocean,"Santa Maria, Azores",
