name,description,lat,lon,country,region,city,website,phone,email,difficulty,max_depth,entry_type,site_type,osm_id,osm_type,tags
Galijola,,44.7345833,14.1840667,,,,http://www.dive-links.com/tauchplatz.php?id=302,,,,,,,663869735,node,"{""name"": ""Galijola"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=302""}"
Fels Merag,,44.9840167,14.4432667,,,,http://www.dive-links.com/tauchplatz.php?id=296,,,,,,,663869736,node,"{""name"": ""Fels Merag"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=296""}"
Kap Kosaca,,44.8861833,14.7493167,,,,http://www.dive-links.com/tauchplatz.php?id=289,,,,,,,663869737,node,"{""name"": ""Kap Kosaca"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=289""}"
Mali Plavnik,,44.97685,14.545,,,,http://www.dive-links.com/tauchplatz.php?id=285,,,,,,,663869738,node,"{""name"": ""Mali Plavnik"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=285""}"
Holzsegelschiff mit Geschützen,,44.9830333,14.5339,,,,http://www.dive-links.com/tauchplatz.php?id=284,,,,,,,663869739,node,"{""name"": ""Holzsegelschiff mit Gesch\u00fctzen"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=284""}"
Bucht Mrzlanovica (Wrack),,44.6229167,14.82865,,,,http://www.dive-links.com/tauchplatz.php?id=314,,,,,,,663869740,node,"{""historic"": ""wreck"", ""name"": ""Bucht Mrzlanovica (Wrack)"", ""seamark:type"": ""wreck"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=314""}"
Kap Tanki,,44.8649667,14.7806167,,,,http://www.dive-links.com/tauchplatz.php?id=290,,,,,,,663869741,node,"{""name"": ""Kap Tanki"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=290""}"
Kap Zašorga,,44.8699333,14.7734167,,,,http://www.dive-links.com/tauchplatz.php?id=291,,,,,,,663869742,node,"{""name"": ""Kap Za\u0161orga"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=291""}"
Fels Macinj,,44.8505143,14.8173129,,,,http://www.dive-links.com/tauchplatz.php?id=292,,,,,,,663869743,node,"{""name"": ""Fels Macinj"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=292""}"
Patersriff,,44.9192167,14.81715,,,,http://www.dive-links.com/tauchplatz.php?id=287,,,,,,,663869744,node,"{""name"": ""Patersriff"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=287""}"
Kap Silo,,44.8818833,14.8418667,,,,http://www.dive-links.com/tauchplatz.php?id=288,,,,,,,663869745,node,"{""name"": ""Kap Silo"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=288""}"
Tunel Prvić,,44.93455,14.7709667,,,,http://www.dive-links.com/tauchplatz.php?id=286,,,,,,,663869746,node,"{""name"": ""Tunel Prvi\u0107"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=286""}"
Kricin,,44.966607,14.7684364,,,,http://www.dive-links.com/tauchplatz.php?id=274,,,,,,,663869748,node,"{""name"": ""Kricin"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=274""}"
Wrack Coriolanus,,45.319722,13.390278,,,,http://www.dive-links.com/tauchplatz.php?id=522,,,,,,,663870669,node,"{""historic"": ""wreck"", ""name"": ""Wrack Coriolanus"", ""seamark:type"": ""wreck"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=522""}"
Riff Pal,,45.2177818,13.582316,,,,http://www.dive-links.com/tauchplatz.php?id=554,,,,,,,663870670,node,"{""name"": ""Riff Pal"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=554""}"
Wrack Lina,,45.1027,14.2785167,,,,http://www.dive-links.com/tauchplatz.php?id=294,,,,,,,663870764,node,"{""historic"": ""wreck"", ""name"": ""Wrack Lina"", ""seamark:type"": ""wreck"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=294""}"
Grotta,,45.0828,14.3674667,,,,http://www.dive-links.com/tauchplatz.php?id=295,,,,,,,663870765,node,"{""name"": ""Grotta"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=295""}"
Kap Jablanac,,45.1757,14.32655,,,,http://www.dive-links.com/tauchplatz.php?id=293,,,,,,,663870767,node,"{""name"": ""Kap Jablanac"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=293""}"
Grotte Vrbnik,,45.08265,14.6733667,,,,http://www.dive-links.com/tauchplatz.php?id=283,,,,,,,663870768,node,"{""name"": ""Grotte Vrbnik"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=283""}"
Peltastis,,45.1603856,14.6457184,,,,,,,,,,,663870769,node,"{""access"": ""yes"", ""historic"": ""wreck"", ""name"": ""Peltastis"", ""seamark:type"": ""wreck"", ""sport"": ""scuba_diving"", ""tourism"": ""attraction"", ""wreck:date_sunk"": ""1968-01-08"", ""wreck:length"": ""60.2"", ""wreck:type"": ""ship"", ""wreck:width"": ""8.3""}"
Gorgonien,,45.1930167,14.2457,,,,http://www.dive-links.com/tauchplatz.php?id=278,,,,,,,663870772,node,"{""name"": ""Gorgonien"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=278""}"
Bucht Bobina (Wrack),,45.1339,14.2191167,,,,http://www.dive-links.com/tauchplatz.php?id=276,,,,,,,663870773,node,"{""historic"": ""wreck"", ""name"": ""Bucht Bobina (Wrack)"", ""seamark:type"": ""wreck"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=276""}"
Säulenbucht,,45.1535833,14.2288833,,,,http://www.dive-links.com/tauchplatz.php?id=277,,,,,,,663870774,node,"{""name"": ""S\u00e4ulenbucht"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=277""}"
CorrectDiving Krk,,45.0939241,14.43908,,,,http://www.correct-diving.com/,,,,,,,1823754118,node,"{""leisure"": ""sports_centre"", ""name"": ""CorrectDiving Krk"", ""opening_hours"": ""Mo-Su 09:00-18:00"", ""sport"": ""scuba_diving"", ""website"": ""http://www.correct-diving.com/""}"
Banjol,,45.0740554,13.6106199,,,,http://www.dive-links.com/tauchplatz.php?id=521,,,,,,,1874390437,node,"{""name"": ""Banjol"", ""natural"": ""cave_entrance"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=521""}"
Krnicadive,,44.9540174,14.036103,,,,http://www.krnicadive.com/,,,,,,,2355909547,node,"{""amenity"": ""dive_centre"", ""name"": ""Krnicadive"", ""sport"": ""scuba_diving"", ""website"": ""http://www.krnicadive.com/""}"
DC MIHURIC,,45.1526102,14.7191983,,,,https://mihuric.hr/,+385 51 241 038,,,,,,2396434806,node,"{""amenity"": ""dive_centre"", ""name"": ""DC MIHURIC"", ""phone"": ""+385 51 241 038"", ""sport"": ""scuba_diving"", ""website"": ""https://mihuric.hr/""}"
KPA Marsonia,,45.1523994,18.0279297,,,Slavonski Brod,,,,,,,,2396512904,node,"{""addr:city"": ""Slavonski Brod"", ""addr:postcode"": ""35000"", ""addr:street"": ""Ulica Ivana Me\u0161trovi\u0107a"", ""amenity"": ""dive_centre"", ""leisure"": ""pitch"", ""name"": ""KPA Marsonia"", ""scuba_diving:education"": ""yes"", ""sport"": ""scuba_diving""}"
Ronilački klub BUK,,44.7526509,17.1652672,,,Banja Luka,http://www.banjalukasport.com/buk,+387 51 203400,rkbukbl@gmail.com,,,,,2410517659,node,"{""addr:city"": ""Banja Luka"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""78000"", ""addr:street"": ""Jesenjinova"", ""amenity"": ""dive_centre"", ""club"": ""sport"", ""contact:email"": ""rkbukbl@gmail.com"", ""contact:fax"": ""+387 51 203401"", ""contact:phone"": ""+387 51 203400"", ""name"": ""Ronila\u010dki klub BUK"", ""sport"": ""scuba_diving"", ""website"": ""http://www.banjalukasport.com/buk""}"
"Pri Čolnarni, Velenjsko jezero",,46.3703993,15.0880515,,,,http://pas.s56g.net/pdf/045_Velenje.pdf,,,,,,,2495038636,node,"{""name"": ""Pri \u010colnarni, Velenjsko jezero"", ""scuba_diving:divespot"": ""yes"", ""scuba_diving:entry"": ""shore"", ""scuba_diving:type"": ""ambiance"", ""source"": ""http://www.spz.si/"", ""sport"": ""scuba_diving"", ""website"": ""http://pas.s56g.net/pdf/045_Velenje.pdf""}"
dfh,,43.5269549,16.4215367,,,,,,,,,,,2641130374,node,"{""name"": ""dfh"", ""scuba_diving:divespot"": ""yes"", ""sport"": ""scuba_diving""}"
Ronilački centar Prišćapac,,42.9031385,16.8227837,,,,,,,,,,,2870499614,node,"{""leisure"": ""sports_centre"", ""name"": ""Ronila\u010dki centar Pri\u0161\u0107apac"", ""sport"": ""scuba_diving""}"
Dive Loft Krk,,45.0771361,14.6731749,,,Vrbnik,,,,,,,,3084411013,node,"{""addr:city"": ""Vrbnik"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""51516"", ""addr:street"": ""Namori"", ""amenity"": ""dive_centre"", ""check_date"": ""2022-08-18"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""customers"", ""name"": ""Dive Loft Krk"", ""payment:cards"": ""no"", ""payment:credit_cards"": ""no"", ""payment:debit_cards"": ""no"", ""scuba_diving:air_filling"": ""yes"", ""scuba_diving:courses"": ""yes"", ""scuba_diving:filling"": ""yes"", ""scuba_diving:nitrox_filling"": ""yes"", ""scuba_diving:rental"": ""yes"", ""sport"": ""scuba_diving"", ""wheelchair"": ""limited""}"
Vajavine,,45.0762538,14.6804754,,,,,,,,,,,3084519395,node,"{""name"": ""Vajavine"", ""name:en"": ""100 Steps"", ""scuba_diving:divespot"": ""yes"", ""sport"": ""scuba_diving""}"
Silent Beach,,45.0725137,14.6835869,,,,,,,,,,,3084534473,node,"{""name"": ""Silent Beach"", ""scuba_diving:divespot"": ""yes"", ""sport"": ""scuba_diving""}"
diving Cres,,44.9600066,14.391305,,,,https://www.diving.de/tauchbasis-kroatien-tauchen-cres-tauchschule-tauchkurs.html,,,,,,,3504657661,node,"{""amenity"": ""dive_centre"", ""name"": ""diving Cres"", ""sport"": ""scuba_diving"", ""website"": ""https://www.diving.de/tauchbasis-kroatien-tauchen-cres-tauchschule-tauchkurs.html""}"
Sub-Net potapljanje,,45.5303516,13.5648604,,,,,,,,,,,3615152349,node,"{""leisure"": ""sports_centre"", ""name"": ""Sub-Net potapljanje"", ""sport"": ""scuba_diving""}"
Secret beach,,45.0784904,14.6758884,,,,,,,,,,,3776941828,node,"{""name"": ""Secret beach"", ""scuba_diving:divespot"": ""yes"", ""sport"": ""scuba_diving"", ""wheelchair"": ""no""}"
Tramonto,,43.7991534,15.6449232,,,,https://divetramonto.com/,+385 98 843 233,,,,,,4288632642,node,"{""amenity"": ""dive_centre"", ""leisure"": ""sports_centre"", ""name"": ""Tramonto"", ""phone"": ""+385 98 843 233"", ""scuba_diving:filling"": ""yes"", ""sport"": ""scuba_diving"", ""website"": ""https://divetramonto.com/""}"
Moana,,43.7854894,15.6417072,,,,,,,,,,,4300687041,node,"{""amenity"": ""dive_centre"", ""name"": ""Moana"", ""sport"": ""scuba_diving""}"
Fundiving,,43.797432,15.6420578,,,,,,,,,,,4410224495,node,"{""amenity"": ""dive_centre"", ""name"": ""Fundiving"", ""sport"": ""scuba_diving""}"
"""AQUANAUT""",,43.822421,15.584026,,,,,,,,,,,4414419539,node,"{""amenity"": ""dive_centre"", ""name"": ""\""AQUANAUT\"""", ""sport"": ""scuba_diving""}"
Ancora,,42.7736166,16.8732031,,,Lastovo,https://lastovo-diving-ankora.com/,+385 915361575,info@lastovo-diving-ankora.com,,,,,5079324421,node,"{""addr:city"": ""Lastovo"", ""addr:housenumber"": ""46"", ""addr:postcode"": ""20290"", ""addr:street"": ""Zaklopatica"", ""amenity"": ""dive_centre"", ""email"": ""info@lastovo-diving-ankora.com"", ""name"": ""Ancora"", ""phone"": ""+385 915361575"", ""sport"": ""scuba_diving"", ""website"": ""https://lastovo-diving-ankora.com/""}"
Lamkra,,45.0804204,14.152071,,,,,,,,,,,5749232704,node,"{""amenity"": ""dive_centre"", ""league"": ""PADI"", ""name"": ""Lamkra"", ""sport"": ""scuba_diving""}"
El Hawi Star Wrack,,45.3183424,14.4363449,,,,,,,expert,,,wreck,5769069572,node,"{""allowed_depth"": ""40"", ""difficulty"": ""expert"", ""historic"": ""wreck"", ""maxdepth"": ""45"", ""mindepth"": ""31"", ""name"": ""El Hawi Star Wrack"", ""seamark:type"": ""wreck"", ""sport"": ""scuba_diving"", ""tourism"": ""attraction"", ""type"": ""wreck""}"
Big Blue Diving,,43.2591887,16.6441617,,,Bol,https://www.big-blue-diving.hr,,,,,,,6373853038,node,"{""addr:city"": ""Bol"", ""addr:housenumber"": ""42"", ""addr:postcode"": ""21420"", ""addr:street"": ""Put Zlatnog rata"", ""club"": ""sport"", ""name"": ""Big Blue Diving"", ""sport"": ""scuba_diving"", ""website"": ""https://www.big-blue-diving.hr""}"
Búváriskola,,46.0794908,18.2128483,,,,,,,,,,,7250105597,node,"{""amenity"": ""dive_centre"", ""name"": ""B\u00fav\u00e1riskola"", ""sport"": ""scuba_diving""}"
Canyon,,44.8698976,14.7723539,,,,,,,,,,,7737555270,node,"{""name"": ""Canyon"", ""scuba_diving:divespot"": ""yes"", ""sport"": ""scuba_diving""}"
podmorska poučna staza Tripuljak,swimming and underwater sightseeing in shallow water,43.8990934,15.1496579,,,,,,,,,,,7787294771,node,"{""description"": ""swimming and underwater sightseeing in shallow water"", ""name"": ""podmorska pou\u010dna staza Tripuljak"", ""name:en"": ""Educational underwater trail Tripuljak"", ""scuba_diving:depth"": ""2"", ""scuba_diving:divespot"": ""yes"", ""scuba_diving:type"": ""snorkeling"", ""sport"": ""scuba_diving""}"
Francesca da Rimini,,43.72182,15.6745446,,,,,,,,,,,9510868539,node,"{""historic"": ""wreck"", ""name"": ""Francesca da Rimini"", ""seamark:type"": ""wreck"", ""sport"": ""scuba_diving"", ""wreck:date_sunk"": ""24.01.1944"", ""wreck:visible_at_high_tide"": ""no"", ""wreck:visible_at_low_tide"": ""no""}"
Wrack Ribolovc,,43.3712382,16.3622156,,,,,,,,,,,11071841627,node,"{""name"": ""Wrack Ribolovc"", ""scuba_diving:access_easyness"": ""1"", ""scuba_diving:depth"": ""20m"", ""scuba_diving:divespot"": ""Wrack Ribolovc"", ""scuba_diving:entry"": ""boat  or shore"", ""scuba_diving:type"": ""wreck"", ""sport"": ""scuba_diving""}"
Plavi Jadran,,43.7259359,15.7863515,,,,,,,,,,,12498962266,node,"{""historic"": ""wreck"", ""name"": ""Plavi Jadran"", ""seamark:type"": ""wreck"", ""seamark:wreck:water_level"": ""20 m"", ""sport"": ""scuba_diving"", ""wreck:date_sunk"": ""2018-01-31"", ""wreck:type"": ""ship""}"
Najada Diving,,43.8268428,15.5802631,,,Murter,https://www.najada.com,+385 98 137 1565,,,,,,385524035,way,"{""addr:city"": ""Murter"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""22243"", ""addr:street"": ""Put Jersan"", ""amenity"": ""dive_centre"", ""building"": ""yes"", ""name"": ""Najada Diving"", ""operator"": ""Anna Nokela"", ""phone"": ""+385 98 137 1565"", ""scuba_diving:air_filling"": ""yes"", ""scuba_diving:courses"": ""yes"", ""scuba_diving:filling"": ""yes"", ""scuba_diving:nitrox_filling"": ""yes"", ""scuba_diving:oxygen_filling"": ""yes"", ""scuba_diving:rental"": ""yes"", ""scuba_diving:trimix_filling"": ""yes"", ""sport"": ""scuba_diving"", ""website"": ""https://www.najada.com""}"
Croatia Divers,,42.9628168,16.7134355,,,,,,,,,,,403607499,way,"{""building"": ""office"", ""club"": ""sport"", ""name"": ""Croatia Divers"", ""sport"": ""scuba_diving""}"
Aquanaut Diving Centar Murter,,43.8214438,15.5870575,,,,,,,,,,,429918950,way,"{""amenity"": ""dive_centre"", ""building"": ""yes"", ""name"": ""Aquanaut Diving Centar Murter"", ""sport"": ""scuba_diving""}"
Stuka / Junkers Ju 87,,43.6050422,15.7010576,,,,,,,,,,,1071050527,way,"{""name"": ""Stuka / Junkers Ju 87"", ""natural"": ""water"", ""scuba_diving:divespot"": ""yes"", ""sport"": ""scuba_diving""}"
Manta,,43.0481274,16.0837868,,,,,,manta@crodive.info,,,,,1367295024,way,"{""amenity"": ""dive_centre"", ""building"": ""yes"", ""contact:email"": ""manta@crodive.info"", ""contact:facebook"": ""https://www.facebook.com/profile.php?id=100088377600977"", ""contact:instagram"": ""https://www.instagram.com/diving.center.manta.vis/"", ""contact:mobile"": ""+385952002666"", ""contact:website"": ""https://crodive.info/"", ""name"": ""Manta"", ""opening_hours"": ""Mo-Fr 16:00-20:00;Sa 10:00-20:00"", ""sport"": ""scuba_diving""}"
