name,description,lat,lon,country,region,city,website,phone,email,difficulty,max_depth,entry_type,site_type,osm_id,osm_type,tags
Schoggiwand,,47.31974,8.55306,,,,,,,,,,,663452069,node,"{""alt_name"": ""Clubhaus TC Gaukos"", ""name"": ""Schoggiwand"", ""scuba_diving:dangers"": ""depth"", ""scuba_diving:depth"": ""40"", ""scuba_diving:difficulty"": ""2"", ""scuba_diving:entry"": ""shore"", ""scuba_diving:type"": ""ooze, wall, attraction"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Landungssteg Rüschlikon,,47.3095,8.55847,,,,,,,,,,,663452071,node,"{""name"": ""Landungssteg R\u00fcschlikon"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Kleiner Hafen Küsnacht,,47.325766,8.575007,,,,,,,,,,,663452083,node,"{""name"": ""Kleiner Hafen K\u00fcsnacht"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Schiffli,,47.325167,8.575436,,,,,,,,,,,663452085,node,"{""name"": ""Schiffli"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Bellerive 55,,47.3241674,8.5760836,,,,,,,,,,,663452088,node,"{""name"": ""Bellerive 55"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Hafen Küsnacht,,47.32022,8.57798,,,,,,,,,,,663452089,node,"{""name"": ""Hafen K\u00fcsnacht"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Widmerland,,47.33147,8.54595,,,,,,,,,,,663452091,node,"{""name"": ""Widmerland"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Strandbad Niederuster,,47.34252,8.69072,,,,,,,,,,,663452094,node,"{""name"": ""Strandbad Niederuster"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Strandbad Maur,,47.34564,8.67508,,,,,,,,,,,663452095,node,"{""name"": ""Strandbad Maur"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Hafen,,47.34025,8.67872,,,,,,,,,,,663452096,node,"{""name"": ""Hafen"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Bad Egg,,47.3212816,8.6966024,,,,,,,,,,,663452097,node,"{""name"": ""Bad Egg"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Creugenat,"Doline, die unregelmässig mit Wasser füllt",47.3963465,7.0272154,,,,,,,,,,,663870003,node,"{""description"": ""Doline, die unregelm\u00e4ssig mit Wasser f\u00fcllt"", ""name"": ""Creugenat"", ""natural"": ""sinkhole"", ""source"": ""www.dive-links.com;survey"", ""sport"": ""scuba_diving""}"
Rüchligwehr,,47.39944,8.05351,,,,https://tcaarau.ch/newtca/index.php/sichtweiten/sichtweiten-tauchplatzliste?view=location&id=5102,,,,,,,663870101,node,"{""name"": ""R\u00fcchligwehr"", ""source"": ""https://tcaarau.ch"", ""sport"": ""scuba_diving"", ""website"": ""https://tcaarau.ch/newtca/index.php/sichtweiten/sichtweiten-tauchplatzliste?view=location&id=5102""}"
Kraftwerk Ruppoldingen,,47.31108,7.8814,,,,,,,,,,,663870102,node,"{""name"": ""Kraftwerk Ruppoldingen"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Kraftwerk,,47.36397,7.92187,,,,,,,,,,,663870103,node,"{""name"": ""Kraftwerk"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Ballypark,,47.36838,7.99561,,,,,,,,,,,663870104,node,"{""name"": ""Ballypark"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Badi Schützenmatt,,47.34119,7.90753,,,,,,,,,,,663870105,node,"{""name"": ""Badi Sch\u00fctzenmatt"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Schifflände,,47.29083,8.20294,,,,,,,,,,,663870119,node,"{""name"": ""Schiffl\u00e4nde"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Restaurant Delphin,,47.29489,8.219,,,,,,,,,,,663870120,node,"{""name"": ""Restaurant Delphin"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Autobahnbrücke,,47.45453,8.32975,,,,,,,,,,,663870121,node,"{""name"": ""Autobahnbr\u00fccke"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Wird,,47.31805,8.37294,,,,,,,,,,,663870123,node,"{""name"": ""Wird"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Alter Aarelauf,,47.47872,8.19408,,,,,,,,,,,663870124,node,"{""name"": ""Alter Aarelauf"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Strandbad,,47.55164,7.7767,,,,,,,,,,,663870126,node,"{""name"": ""Strandbad"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Wasserstelz,,47.578,8.39994,,,,http://www.dive-links.com/tauchplatz.php?id=2209,,,,,,,663870127,node,"{""name"": ""Wasserstelz"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2209""}"
Schluchsee,,47.80305,8.1908333,,,,http://www.dive-links.com/tauchplatz.php?id=1161,,,,,,,663870129,node,"{""name"": ""Schluchsee"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1161""}"
Wiesli,,47.2797069,8.5815936,,,,http://www.dive-links.com/tauchplatz.php?id=2622,,,,,,,663870274,node,"{""alt_name"": ""Gurkenwand"", ""name"": ""Wiesli"", ""scuba_diving:access_easyness"": ""1"", ""scuba_diving:dangers:ship"": ""yes"", ""scuba_diving:depth"": ""21"", ""scuba_diving:difficulty"": ""1"", ""scuba_diving:entry:stair"": ""yes"", ""scuba_diving:maxdepth"": ""21"", ""scuba_diving:type:ooze"": ""yes"", ""scuba_diving:type:training"": ""yes"", ""scuba_diving:type:wall"": ""yes"", ""source"": ""www.dive-links.com;survey"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2622""}"
Sandy Beach,,47.28102,8.61245,,,,,,,,,,,663870277,node,"{""name"": ""Sandy Beach"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Seehalde,,47.27352,8.5837199,,,,,,,,,,,663870279,node,"{""name"": ""Seehalde"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Key West,,47.2785853,8.5819166,,,,http://www.dive-links.com/tauchplatz.php?id=2579,,,,,,,663870284,node,"{""alt_name"": ""Gurkenwand"", ""name"": ""Key West"", ""scuba_diving:access_easyness"": ""2"", ""scuba_diving:dangers:ship"": ""yes"", ""scuba_diving:depth"": ""21"", ""scuba_diving:difficulty"": ""2"", ""scuba_diving:maxdepth"": ""21"", ""scuba_diving:type:training"": ""yes"", ""scuba_diving:type:wall"": ""yes"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2579""}"
Zollerbucht,Das ist der Landeinstieg,47.3012305,8.5914565,,,,http://www.dive-links.com/tauchplatz.php?id=2624,,,,,,,663870300,node,"{""alt_name"": ""Friedhofswand"", ""description"": ""Das ist der Landeinstieg"", ""name"": ""Zollerbucht"", ""scuba_diving:access_easyness"": ""2"", ""scuba_diving:dangers:depth"": ""yes"", ""scuba_diving:dangers:ship"": ""yes"", ""scuba_diving:depth"": ""30"", ""scuba_diving:difficulty"": ""2"", ""scuba_diving:entry:stone"": ""yes"", ""scuba_diving:maxdepth"": "">50"", ""scuba_diving:type:ooze"": ""yes"", ""scuba_diving:type:wall"": ""yes"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2624""}"
Park Feldmeilen,,47.279623,8.6136007,,,,,,,,,,,663870301,node,"{""name"": ""Park Feldmeilen"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Pumpwerk Meilen,,47.271422,8.628337,,,,,,,,,,,663870307,node,"{""name"": ""Pumpwerk Meilen"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Park Thalwil,,47.30005,8.56348,,,,,,,,,,,663870314,node,"{""name"": ""Park Thalwil"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Restaurant Bellevue,,47.2870229,8.606512,,,,,,,,,,,663870322,node,"{""name"": ""Restaurant Bellevue"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Matterhorn,,47.287938,8.605428,,,,http://www.dive-links.com/tauchplatz.php?id=2588,,,,,,,663870323,node,"{""name"": ""Matterhorn"", ""scuba_diving:depth"": ""25"", ""scuba_diving:difficulty"": ""1"", ""scuba_diving:entry"": ""stair"", ""scuba_diving:type"": ""rocks"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2588""}"
Zentenhof,,47.29199,8.5724199,,,,,,,,,,,663870326,node,"{""name"": ""Zentenhof"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Segelclub Herrliberg,,47.2894199,8.6034201,,,,,,,,,,,663870327,node,"{""name"": ""Segelclub Herrliberg"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Strandbad Erlenbach,,47.2969926,8.596972,,,,,,,,,,,663870328,node,"{""name"": ""Strandbad Erlenbach"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Strandbad Thalwil,,47.2889401,8.5740299,,,,,,,,,,,663870329,node,"{""name"": ""Strandbad Thalwil"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Pflegeheim am See,,47.3086572,8.5839177,,,,http://www.dive-links.com/tauchplatz.php?id=2596,,,,,,,663870333,node,"{""name"": ""Pflegeheim am See"", ""scuba_diving:dangers"": ""ship,depth"", ""scuba_diving:depth"": ""35"", ""scuba_diving:difficulty"": ""2"", ""scuba_diving:entry"": ""shore"", ""scuba_diving:type"": ""wall"", ""source"": ""www.dive-links.com,survey"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2596""}"
Seerettungsdienst,,47.3641612,8.77855,,,,,,,,,,,663870348,node,"{""name"": ""Seerettungsdienst"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Ellikon am Rhein - Rüdlingen,,47.60566,8.59663,,,,,,,,,,,663870355,node,"{""name"": ""Ellikon am Rhein - R\u00fcdlingen"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Tössegg-Eglisau,,47.5521,8.55464,,,,,,,,,,,663870357,node,"{""name"": ""T\u00f6ssegg-Eglisau"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Camping-Strandbad,,47.6769595,8.7817286,,,,,,,,,,,663870359,node,"{""name"": ""Camping-Strandbad"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Kloster,,47.6413895,8.6027099,,,,,,,,,,,663870361,node,"{""name"": ""Kloster"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Hafen-Kloster,,47.6905157,8.7498325,,,,,,,,,,,663870362,node,"{""name"": ""Hafen-Kloster"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Rheinau-Ellikon am Rhein,,47.63786,8.59688,,,,,,,,,,,663870364,node,"{""name"": ""Rheinau-Ellikon am Rhein"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Schupfen-Camping,,47.6750952,8.7857067,,,,,,,,,,,663870365,node,"{""name"": ""Schupfen-Camping"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Alte Brücke-Flurlingersteg,,47.69194,8.62694,,,,,,,,,,,663870368,node,"{""name"": ""Alte Br\u00fccke-Flurlingersteg"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Brücke,,47.69425,8.64319,,,,,,,,,,,663870369,node,"{""name"": ""Br\u00fccke"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Alte Zollbrücke,,47.64669,8.60297,,,,,,,,,,,663870370,node,"{""name"": ""Alte Zollbr\u00fccke"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Eschenz-Stein am Rhein,,47.6513817,8.8835254,,,,,,,,,,,663870374,node,"{""alt_name"": ""Hafen Eschenz"", ""name"": ""Eschenz-Stein am Rhein"", ""sport"": ""scuba_diving""}"
Hemishofen-Rheinklingen,,47.67558,8.82911,,,,,,,,,,,663870375,node,"{""name"": ""Hemishofen-Rheinklingen"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Rheinklingen-Schupfen,,47.67594,8.80861,,,,,,,,,,,663870376,node,"{""name"": ""Rheinklingen-Schupfen"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Camping-Hemishofen,,47.66325,8.84245,,,,,,,,,,,663870377,node,"{""name"": ""Camping-Hemishofen"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Brücke-Schifflände,,47.65855,8.85963,,,,,,,,,,,663870378,node,"{""name"": ""Br\u00fccke-Schiffl\u00e4nde"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Brücke-Camping,,47.66047,8.85699,,,,,,,,,,,663870379,node,"{""name"": ""Br\u00fccke-Camping"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Wildsau,,47.67481,9.02167,,,,http://www.dive-links.com/tauchplatz.php?id=2274,,,,,,,663870380,node,"{""name"": ""Wildsau"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2274""}"
Schifflände,,47.67547,9.01777,,,,,,,,,,,663870382,node,"{""name"": ""Schiffl\u00e4nde"", ""sport"": ""scuba_diving""}"
Restaurant Waaghaus,,47.6645504,9.1352181,,,,,,,,,,,663870383,node,"{""name"": ""Restaurant Waaghaus"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Restaurant Schloss,,47.6670503,8.9803046,,,,,,,,,,,663870384,node,"{""name"": ""Restaurant Schloss"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Landungssteg,,47.6683773,8.9815993,,,,,,,,,,,663870385,node,"{""name"": ""Landungssteg"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Dorfbach,,47.66708,8.9803,,,,,,,,,,,663870387,node,"{""name"": ""Dorfbach"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Baywatch,,47.67231,9.01035,,,,,,,,,,,663870388,node,"{""name"": ""Baywatch"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Überlingen Seezeichen 24,,47.7696,9.13939,,,,http://www.dive-links.com/tauchplatz.php?id=2147,,,,,,,663870390,node,"{""name"": ""\u00dcberlingen Seezeichen 24"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2147""}"
Wallhausen Steilwand,,47.749247,9.1326676,,,,http://www.dive-links.com/tauchplatz.php?id=2143,,,,,,,663870392,node,"{""name"": ""Wallhausen Steilwand"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2143""}"
