name,description,lat,lon,country,region,city,website,phone,email,difficulty,max_depth,entry_type,site_type,osm_id,osm_type,tags
Lago Maggiore-Centro Sub del Gambarogno,,46.13827,8.81558,,,,,,,,,,,663870177,node,"{""name"": ""Lago Maggiore-Centro Sub del Gambarogno"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Officine Elettriche,,46.18155,8.8543,,,,,,,,,,,663870178,node,"{""name"": ""Officine Elettriche"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Pozzo del Diavolo,,46.33794,8.80616,,,,,,,,,,,663870179,node,"{""name"": ""Pozzo del Diavolo"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Ponte Corippo,,46.24083,8.84389,,,,,,,,,,,663870181,node,"{""name"": ""Ponte Corippo"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Pozzo della Misura,,46.24847,8.845,,,,http://www.dive-links.com/tauchplatz.php?id=2501,,,,,,,663870182,node,"{""name"": ""Pozzo della Misura"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2501""}"
Pozzo San Rocco,,46.29366,8.79488,,,,,,,,,,,663870183,node,"{""name"": ""Pozzo San Rocco"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Amslerbecken,,46.246467,8.845128,,,,http://www.dive-links.com/tauchplatz.php?id=1954,,,,,,,663870184,node,"{""name"": ""Amslerbecken"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1954""}"
Römerbrücke / Ponte dei Salti,,46.2600086,8.8360394,,,,,,,,,,,663870185,node,"{""name"": ""R\u00f6merbr\u00fccke / Ponte dei Salti"", ""sport"": ""scuba_diving"", ""tourism"": ""attraction"", ""wikimedia_commons"": ""File:Lavertezzo, Valle Verzasca, Ticino, Switzerland44.jpg""}"
Posse 2,,46.25258,8.84286,,,,http://www.dive-links.com/tauchplatz.php?id=1956,,,,,,,663870186,node,"{""name"": ""Posse 2"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1956""}"
Posse 1,,46.2510828,8.8436019,,,,http://www.dive-links.com/tauchplatz.php?id=1955,,,,,,,663870187,node,"{""maxdepth"": ""12"", ""name"": ""Posse 1"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1955""}"
Sassello,,46.4750999,8.6365499,,,,,,,,,,,663870190,node,"{""name"": ""Sassello"", ""place"": ""locality"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Damm,,46.47674,8.57508,,,,,,,,,,,663870195,node,"{""name"": ""Damm"", ""place"": ""locality"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Lago Cadano,,46.54849,8.70767,,,,,,,,,,,663870196,node,"{""name"": ""Lago Cadano"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Scheggia,,46.4665801,8.6499199,,,,,,,,,,,663870199,node,"{""name"": ""Scheggia"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Lago Ritom,,46.54232,8.68292,,,,,,,,,,,663870202,node,"{""name"": ""Lago Ritom"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Alpenblick,,46.7706,8.64261,,,,,,,,,,,663870204,node,"{""name"": ""Alpenblick"", ""source"": ""www.dive-linkws.com"", ""sport"": ""scuba_diving""}"
Seegarten,,46.9165013,8.5943065,,,,,,,,,,,663870205,node,"{""alt_name"": ""Isleten"", ""name"": ""Seegarten"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Schildegg,,46.92827,8.581,,,,,,,,,,,663870206,node,"{""name"": ""Schildegg"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Ober Nas,,46.9954817,8.4736674,,,,,,,,,,,663870210,node,"{""name"": ""Ober Nas"", ""scuba_diving:entry"": ""shore"", ""sport"": ""scuba_diving"", ""verified"": ""yes""}"
Kindli,,46.9911988,8.5577854,,,,,,,,,,,663870212,node,"{""alt_name"": ""Wassern\u00e4sli"", ""name"": ""Kindli"", ""scuba_diving:entry"": ""shore"", ""scuba_diving:type"": ""wall"", ""sport"": ""scuba_diving""}"
Eichwald,,46.9976481,8.5698271,,,,,,,,,,,663870214,node,"{""name"": ""Eichwald"", ""scuba_diving:entry"": ""shore"", ""scuba_diving:type"": ""wreck"", ""sport"": ""scuba_diving""}"
Strandbad Kindli,,46.98894,8.54853,,,,,,,,,,,663870215,node,"{""name"": ""Strandbad Kindli"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Unterwilen,,47.0191035,8.471616,,,,http://www.dive-links.com/tauchplatz.php?id=2528,,,,,,,663870216,node,"{""name"": ""Unterwilen"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""yes"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2528""}"
Wolfsprung,,46.9845,8.61183,,,,,,,,,,,663870217,node,"{""name"": ""Wolfsprung"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Bootshafen,,46.993486,8.5161113,,,,,,,,,,,663870218,node,"{""name"": ""Bootshafen"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag""}"
Vitznau,,47.012486,8.482365,,,,,,,,,,,663870221,node,"{""name"": ""Vitznau"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Elefäntli,,47.0214354,8.4682378,,,,http://www.dive-links.com/tauchplatz.php?id=1959,,,,,,,663870223,node,"{""name"": ""Elef\u00e4ntli"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""yes"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1959""}"
Rossblatten,,47.09394,8.5192,,,,,,,,,,,663870227,node,"{""alt_name"": ""Badi Walchwil"", ""name"": ""Rossblatten"", ""scuba_diving:entry"": ""stair"", ""scuba_diving:type"": ""rocks"", ""sport"": ""scuba_diving"", ""verified"": ""yes""}"
Lido,,47.0959441,8.5163224,,,,,,,,,,,663870228,node,"{""name"": ""Lido"", ""natural"": ""beach"", ""scuba_diving:entry"": ""shore"", ""scuba_diving:type"": ""wall"", ""sport"": ""scuba_diving"", ""verified"": ""yes""}"
Egg,,47.0764029,8.5260089,,,,,,,,,,,663870230,node,"{""name"": ""Egg"", ""scuba_diving:entry"": ""shore"", ""scuba_diving:type"": ""rocks"", ""sport"": ""scuba_diving"", ""verified"": ""yes""}"
Chlausenegg,,47.0863332,8.5228746,,,,,,,,,,,663870231,node,"{""alt_name"": ""K\u00e4nzeli"", ""name"": ""Chlausenegg"", ""scuba_diving:dangers"": ""depth"", ""scuba_diving:depth"": ""35"", ""scuba_diving:difficulty"": ""2"", ""scuba_diving:entry"": ""stair"", ""scuba_diving:type"": ""wall"", ""sport"": ""scuba_diving"", ""verified"": ""yes""}"
Riedsort,,47.0239213,8.4538682,,,,,,,,,,,663870233,node,"{""name"": ""Riedsort"", ""scuba_diving:entry"": ""stair"", ""scuba_diving:type"": ""wall"", ""sport"": ""scuba_diving"", ""verified"": ""yes""}"
Schiefernegg,Tauchplatz gesperrt (Felssturz),46.9589848,8.6147984,,,,,,,,,,,663870234,node,"{""alt_name"": ""Sisikerkreuz"", ""name"": ""Schiefernegg"", ""note"": ""Tauchplatz gesperrt (Felssturz)"", ""scuba_diving:entry"": ""shore"", ""sport"": ""scuba_diving""}"
Sisikon,,46.953833,8.619344,,,,,,,,,,,663870235,node,"{""name"": ""Sisikon"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Seehorn Felsblöcke,,46.817097,9.0877309,,,,,,,,,,,663870237,node,"{""name"": ""Seehorn Felsbl\u00f6cke"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Seehorn Wand,,46.8171001,9.0876699,,,,,,,,,,,663870238,node,"{""name"": ""Seehorn Wand"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Mettmenalp,,46.95755,9.09892,,,,,,,,,,,663870239,node,"{""name"": ""Mettmenalp"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Restaurant Rhodannenberg,,47.03627,9.00236,,,,,,,,,,,663870240,node,"{""name"": ""Restaurant Rhodannenberg"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Hundloch-Quelle,,47.06755,8.91914,,,,,,,,,,,663870241,node,"{""name"": ""Hundloch-Quelle"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Wägitalersee,,47.06766,8.91461,,,,,,,,,,,663870242,node,"{""name"": ""W\u00e4gitalersee"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Rampe,,47.10441,8.79933,,,,,,,,,,,663870243,node,"{""name"": ""Rampe"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Talalpsee,,47.096656,9.1340837,,,,,,,,,,,663870244,node,"{""name"": ""Talalpsee"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Igl Lai (Heidsee)-Seerestaurant,,46.73836,9.55283,,,,http://www.dive-links.com/tauchplatz.php?id=2309,,,,,,,663870245,node,"{""name"": ""Igl Lai (Heidsee)-Seerestaurant"", ""source"": ""www.dive-links.com;Zingg Dive"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2309""}"
Plan di Mort,,46.41536,9.718,,,,,,,,,,,663870246,node,"{""name"": ""Plan di Mort"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Lej da Champfèr,,46.4685103,9.8026209,,,,,,,,,,,663870247,node,"{""name"": ""Lej da Champf\u00e8r"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Coluonnas,,46.46963,9.72681,,,,,,,,,,,663870248,node,"{""name"": ""Coluonnas"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Halbinsel Sasc da Corn 2,,46.41927,9.72822,,,,,,,,,,,663870249,node,"{""name"": ""Halbinsel Sasc da Corn 2"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Halbinsel Sasc da Corn 1,,46.41819,9.72642,,,,,,,,,,,663870251,node,"{""name"": ""Halbinsel Sasc da Corn 1"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Alte Julierbrücke,,46.4885293,9.6415227,,,,http://www.dive-links.com/tauchplatz.php?id=2398,,,,,,,663870253,node,"{""name"": ""Alte Julierbr\u00fccke"", ""source"": ""www.dive-links.com;Zingg Dive"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2398""}"
Laghetto Moesola immersioni,,46.4935405,9.1700693,,,,,,,,,,,663870254,node,"{""name"": ""Laghetto Moesola immersioni"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Im Gufer,,46.57066,9.37486,,,,,,,,,,,663870255,node,"{""name"": ""Im Gufer"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Gul,,46.56508,9.35616,,,,,,,,,,,663870256,node,"{""name"": ""Gul"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Campingplatz,,46.4550369,9.7903276,,,,,,,,,,,663870257,node,"{""name"": ""Campingplatz"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Bacheinlauf,,46.92028,9.35683,,,,,,,,,,,663870259,node,"{""name"": ""Bacheinlauf"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Lag la Cauma,,46.8195333,9.2949237,,,,,,,,,,,663870260,node,"{""name"": ""Lag la Cauma"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Werkhof,,46.9421528,9.4804097,,,,,,,,,,,663870262,node,"{""name"": ""Werkhof"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Rigiblick,,47.1455607,8.5054266,,,,,,,,,,,663870268,node,"{""name"": ""Rigiblick"", ""scuba_diving:entry"": ""shore"", ""sport"": ""scuba_diving"", ""verified"": ""yes""}"
Rabenmättli,,47.1140571,8.5006043,,,,,,,,,,,663870269,node,"{""name"": ""Rabenm\u00e4ttli"", ""sport"": ""scuba_diving"", ""verified"": ""yes""}"
Pumpihüsli,,47.11113,8.50231,,,,,,,,,,,663870270,node,"{""name"": ""Pumpih\u00fcsli"", ""scuba_diving:entry"": ""shore"", ""scuba_diving:type"": ""wall"", ""sport"": ""scuba_diving"", ""verified"": ""yes""}"
Altstadt,,47.166338,8.5141304,,,,,,,,,,,663870271,node,"{""name"": ""Altstadt"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Wiesli,,47.2797069,8.5815936,,,,http://www.dive-links.com/tauchplatz.php?id=2622,,,,,,,663870274,node,"{""alt_name"": ""Gurkenwand"", ""name"": ""Wiesli"", ""scuba_diving:access_easyness"": ""1"", ""scuba_diving:dangers:ship"": ""yes"", ""scuba_diving:depth"": ""21"", ""scuba_diving:difficulty"": ""1"", ""scuba_diving:entry:stair"": ""yes"", ""scuba_diving:maxdepth"": ""21"", ""scuba_diving:type:ooze"": ""yes"", ""scuba_diving:type:training"": ""yes"", ""scuba_diving:type:wall"": ""yes"", ""source"": ""www.dive-links.com;survey"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2622""}"
Sandy Beach,,47.28102,8.61245,,,,,,,,,,,663870277,node,"{""name"": ""Sandy Beach"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Seehalde,,47.27352,8.5837199,,,,,,,,,,,663870279,node,"{""name"": ""Seehalde"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Sust,,47.2605442,8.6012556,,,,https://www.swiss-divers.ch/informationen/tauchplaetze/zuerichsee-tauchplaetze/sust-horgen/,,,,,,,663870280,node,"{""name"": ""Sust"", ""place"": ""locality"", ""sport"": ""scuba_diving"", ""website"": ""https://www.swiss-divers.ch/informationen/tauchplaetze/zuerichsee-tauchplaetze/sust-horgen/""}"
Key West,,47.2785853,8.5819166,,,,http://www.dive-links.com/tauchplatz.php?id=2579,,,,,,,663870284,node,"{""alt_name"": ""Gurkenwand"", ""name"": ""Key West"", ""scuba_diving:access_easyness"": ""2"", ""scuba_diving:dangers:ship"": ""yes"", ""scuba_diving:depth"": ""21"", ""scuba_diving:difficulty"": ""2"", ""scuba_diving:maxdepth"": ""21"", ""scuba_diving:type:training"": ""yes"", ""scuba_diving:type:wall"": ""yes"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2579""}"
Türlersee,,47.26567,8.50995,,,,,,,,,,,663870285,node,"{""name"": ""T\u00fcrlersee"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Eierhals,Im Restaurant um Erlaubnis fragen,47.1161952,8.640944,,,,http://www.dive-links.com/tauchplatz.php?id=2231,,,,,,,663870288,node,"{""description"": ""Im Restaurant um Erlaubnis fragen"", ""name"": ""Eierhals"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2231""}"
Altersheim Breiten,,47.13228,8.62228,,,,https://www.swiss-divers.ch/index.php?option=com_mtree&task=viewlink&link_id=17&Itemid=50,,,,,,,663870289,node,"{""name"": ""Altersheim Breiten"", ""scuba_diving:access_easyness"": ""1"", ""scuba_diving:dangers"": ""net"", ""scuba_diving:dangers:net"": ""yes"", ""scuba_diving:depth"": ""30"", ""scuba_diving:difficulty"": ""1"", ""scuba_diving:entry:stone"": ""yes"", ""scuba_diving:maxdepth"": ""35"", ""scuba_diving:type"": ""ooze"", ""scuba_diving:type:high"": ""yes"", ""scuba_diving:type:ooze"": ""yes"", ""source"": ""www.dive-links.com;survey"", ""sport"": ""scuba_diving"", ""website"": ""https://www.swiss-divers.ch/index.php?option=com_mtree&task=viewlink&link_id=17&Itemid=50""}"
Chappeli,,47.118242,8.6389193,,,,https://www.swiss-divers.ch/index.php?option=com_mtree&task=viewlink&link_id=18&Itemid=50,,,,,,,663870290,node,"{""name"": ""Chappeli"", ""scuba_diving:access_easyness"": ""1"", ""scuba_diving:depth"": ""30"", ""scuba_diving:difficulty"": ""1"", ""scuba_diving:entry"": ""stone"", ""scuba_diving:entry:stone"": ""yes"", ""scuba_diving:type"": ""wall,biology"", ""scuba_diving:type:biology"": ""yes"", ""scuba_diving:type:high"": ""yes"", ""scuba_diving:type:ooze"": ""yes"", ""scuba_diving:type:wall"": ""yes"", ""source"": ""www.dive-links.com;survey"", ""sport"": ""scuba_diving"", ""website"": ""https://www.swiss-divers.ch/index.php?option=com_mtree&task=viewlink&link_id=18&Itemid=50""}"
Alte Badanstalt,,47.23116,8.6742399,,,,,,,,,,,663870292,node,"{""name"": ""Alte Badanstalt"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Seegüetli,,47.254219,8.6189683,,,,,,,,,,,663870293,node,"{""name"": ""Seeg\u00fcetli"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Meilibach,,47.2514766,8.6285315,,,,,,,,,,,663870297,node,"{""name"": ""Meilibach"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Anlegesteg der Autofähre,,47.26782,8.638739,,,,,,,,,,,663870299,node,"{""name"": ""Anlegesteg der Autof\u00e4hre"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Zollerbucht,Das ist der Landeinstieg,47.3012305,8.5914565,,,,http://www.dive-links.com/tauchplatz.php?id=2624,,,,,,,663870300,node,"{""alt_name"": ""Friedhofswand"", ""description"": ""Das ist der Landeinstieg"", ""name"": ""Zollerbucht"", ""scuba_diving:access_easyness"": ""2"", ""scuba_diving:dangers:depth"": ""yes"", ""scuba_diving:dangers:ship"": ""yes"", ""scuba_diving:depth"": ""30"", ""scuba_diving:difficulty"": ""2"", ""scuba_diving:entry:stone"": ""yes"", ""scuba_diving:maxdepth"": "">50"", ""scuba_diving:type:ooze"": ""yes"", ""scuba_diving:type:wall"": ""yes"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2624""}"
Park Feldmeilen,,47.279623,8.6136007,,,,,,,,,,,663870301,node,"{""name"": ""Park Feldmeilen"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Landungssteg Obermeilen,,47.2639733,8.6557195,,,,,,,,,,,663870306,node,"{""name"": ""Landungssteg Obermeilen"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Pumpwerk Meilen,,47.271422,8.628337,,,,,,,,,,,663870307,node,"{""name"": ""Pumpwerk Meilen"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Hafen Männedorf,,47.25219,8.6899499,,,,,,,,,,,663870309,node,"{""name"": ""Hafen M\u00e4nnedorf"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Kehlhof,,47.2337502,8.7390447,,,,http://www.dive-links.com/tauchplatz.php?id=2578,,,,,,,663870312,node,"{""name"": ""Kehlhof"", ""scuba_diving:dangers"": ""ship"", ""scuba_diving:depth"": ""10"", ""scuba_diving:difficulty"": ""1"", ""scuba_diving:entry"": ""shore"", ""scuba_diving:maxdepth"": ""15"", ""scuba_diving:type"": ""wreck;biology;ooze"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2578""}"
Park Thalwil,,47.30005,8.56348,,,,,,,,,,,663870314,node,"{""name"": ""Park Thalwil"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Restaurant Bellevue,,47.2870229,8.606512,,,,,,,,,,,663870322,node,"{""name"": ""Restaurant Bellevue"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Matterhorn,,47.287938,8.605428,,,,http://www.dive-links.com/tauchplatz.php?id=2588,,,,,,,663870323,node,"{""name"": ""Matterhorn"", ""scuba_diving:depth"": ""25"", ""scuba_diving:difficulty"": ""1"", ""scuba_diving:entry"": ""stair"", ""scuba_diving:type"": ""rocks"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2588""}"
Zentenhof,,47.29199,8.5724199,,,,,,,,,,,663870326,node,"{""name"": ""Zentenhof"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
Segelclub Herrliberg,,47.2894199,8.6034201,,,,,,,,,,,663870327,node,"{""name"": ""Segelclub Herrliberg"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving""}"
