name,description,lat,lon,country,region,city,website,phone,email,difficulty,max_depth,entry_type,site_type,osm_id,osm_type,tags
Tauchbasis Kiessee Leuben,,51.0188472,13.8257731,,,,https://www.tauchcenter-dresden.de/%C3%BCber-tauchcenter-club-basis/tauchbasis-kiessee-leuben/,,,,,,,324744396,node,"{""name"": ""Tauchbasis Kiessee Leuben"", ""operator"": ""Tauchcenter Dresden"", ""scuba_diving:depth"": ""14"", ""scuba_diving:entry"": ""steps"", ""scuba_diving:type"": ""gravel"", ""sport"": ""scuba_diving"", ""website"": ""https://www.tauchcenter-dresden.de/%C3%BCber-tauchcenter-club-basis/tauchbasis-kiessee-leuben/""}"
Luberweiher,,48.7841885,13.0111395,,,,http://www.dive-links.com/tauchplatz.php?id=1033,,,,,,,663870856,node,"{""name"": ""Luberweiher"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1033""}"
Steinberger See - Rutsche,,49.2755718,12.1552855,,,,http://www.dive-links.com/tauchplatz.php?id=7,,,,,,,663870857,node,"{""name"": ""Steinberger See - Rutsche"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=7""}"
Klausensee,,49.294895,12.106448,,,,http://www.dive-links.com/tauchplatz.php?id=2003,,,,,,,663870858,node,"{""name"": ""Klausensee"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2003""}"
Rotava,,50.2865417,12.607425,,,,http://www.dive-links.com/tauchplatz.php?id=1308,,,,,,,663870869,node,"{""name"": ""Rotava"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1308""}"
Lomeček,,49.3916497,12.9643614,,,,,,,,,,,663870874,node,"{""compressed_air"": ""yes"", ""name"": ""Lome\u010dek"", ""sport"": ""scuba_diving""}"
Steinbruchsee Reitzenhain,,50.577832,13.207427,,,,http://www.dive-links.com/tauchplatz.php?id=1889,,,,,,,663870875,node,"{""name"": ""Steinbruchsee Reitzenhain"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1889""}"
Stausee Oberwald,,50.8241666,12.6536666,,,,,,,,,,,663870887,node,"{""name"": ""Stausee Oberwald"", ""sport"": ""scuba_diving""}"
Stausee Rabenstein,,50.83756,12.811771,,,,http://www.dive-links.com/tauchplatz.php?id=1890,,,,,,,663870904,node,"{""name"": ""Stausee Rabenstein"", ""source"": ""https://www.stausee-rabenstein.de/"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1890""}"
Eckartsberg,,50.9262018,14.7998833,,,,http://www.dive-links.com/tauchplatz.php?id=1125,,,,,,,663871076,node,"{""name"": ""Eckartsberg"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1125""}"
Jesenny,,50.6619056,15.3455472,,,,http://www.dive-links.com/tauchplatz.php?id=1310,,,,,,,663871079,node,"{""name"": ""Jesenny"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""verified"": ""no, please check and del this tag"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1310""}"
Tauchschule Eckartsberg,,50.9268766,14.7992814,,,,,,,,,,,671450574,node,"{""name"": ""Tauchschule Eckartsberg"", ""sport"": ""scuba_diving""}"
AquaCity,,50.4923243,12.1261945,DE,,Plauen,https://www.tauchturm-vogtland.de,+49 3741 405507,Kurse@Tauchturm-Vogtland.de,,,,,671693196,node,"{""addr:city"": ""Plauen"", ""addr:country"": ""DE"", ""addr:housenumber"": ""39"", ""addr:postcode"": ""08523"", ""addr:street"": ""Seestra\u00dfe"", ""addr:suburb"": ""Neundorfer Vorstadt"", ""email"": ""Kurse@Tauchturm-Vogtland.de"", ""leisure"": ""sports_centre"", ""name"": ""AquaCity"", ""phone"": ""+49 3741 405507"", ""scuba_diving:maxdepth"": ""10m"", ""scuba_diving:name"": ""Tauchturm Vogtland"", ""scuba_diving:type"": ""indoor"", ""sport"": ""scuba_diving"", ""website"": ""https://www.tauchturm-vogtland.de""}"
lom - Svobodné Heřmanice,,49.943259,17.657579,,,,,,,,,,,963990699,node,"{""dibavod:kraj"": ""MORAVSKOSLEZSK\u00dd"", ""dibavod:obec"": ""Svobodn\u00e9 He\u0159manice"", ""dibavod:orp"": ""Brunt\u00e1l"", ""dibavod:pozn"": ""nen\u00ed napojen\u00ed na vodn\u00ed tok"", ""dibavod:tok_id"": ""0"", ""dibavod:tok_naz"": ""povod\u00ed He\u0159manick\u00e9ho potoka"", ""dibavod:voda_typ"": ""L"", ""name"": ""lom - Svobodn\u00e9 He\u0159manice"", ""source"": ""dibavod C02 koupaci oblasti"", ""sport"": ""scuba_diving"", ""swimming"": ""natural""}"
