name,description,lat,lon,country,region,city,website,phone,email,difficulty,max_depth,entry_type,site_type,osm_id,osm_type,tags
HTMS Kut,,12.9500109,100.7988905,,,,https://www.thaiwreckdiver.com/kut.htm,,,,,,,1603728988,node,"{""historic"": ""wreck"", ""name"": ""HTMS Kut"", ""scuba_diving:dangers:current"": ""yes"", ""scuba_diving:depth"": ""25"", ""scuba_diving:maxdepth"": ""31"", ""scuba_diving:type:wreck"": ""yes"", ""seamark:type"": ""wreck"", ""sport"": ""scuba_diving"", ""website"": ""https://www.thaiwreckdiver.com/kut.htm""}"
Scuba Junction,,10.0954715,99.8276977,,,,,,,,,,,2616078980,node,"{""name"": ""Scuba Junction"", ""sport"": ""scuba_diving""}"
HTMS Khram,,12.9331721,100.6888948,,,,,,,,,,,3186777086,node,"{""name"": ""HTMS Khram"", ""scuba_diving:depth"": ""30"", ""scuba_diving:type"": ""wreck"", ""sport"": ""scuba_diving"", ""tourism"": ""attraction""}"
อ่าวหินงาม,,10.0676822,99.8411029,,,,,,,,,,,3582426697,node,"{""name"": ""\u0e2d\u0e48\u0e32\u0e27\u0e2b\u0e34\u0e19\u0e07\u0e32\u0e21"", ""name:en"": ""Ao Hin Ngam"", ""natural"": ""bay"", ""scuba_diving:maxdepth"": ""18"", ""scuba_diving:mindepth"": ""5"", ""scuba_diving:type"": ""reef:sand"", ""sport"": ""scuba_diving"", ""wikidata"": ""Q49372564""}"
อ่าวม่วง,,10.1229226,99.8350543,,,,,,,,,,,3582426705,node,"{""alt_name:en"": ""Mango Bay"", ""name"": ""\u0e2d\u0e48\u0e32\u0e27\u0e21\u0e48\u0e27\u0e07"", ""name:en"": ""Mango Bay"", ""natural"": ""bay"", ""scuba_diving:difficulty"": ""1"", ""scuba_diving:maxdepth"": ""14"", ""scuba_diving:mindepth"": ""1"", ""scuba_diving:type"": ""reef"", ""sport"": ""scuba_diving"", ""wikidata"": ""Q49372726""}"
U&I Place,,10.0843146,99.8261788,,,,http://www.ui-place.com,091646550,davidmailer@me.com,,,,,4622778192,node,"{""addr:street"": ""Mae Haad"", ""amenity"": ""dive_centre"", ""email"": ""davidmailer@me.com"", ""name"": ""U&I Place"", ""opening_hours"": ""Mo-Su 09:00-18:00"", ""phone"": ""091646550"", ""sport"": ""scuba_diving"", ""website"": ""http://www.ui-place.com""}"
White Rock,,10.109502,99.8135659,,,,,,,,,,,4791057086,node,"{""name"": ""White Rock"", ""name:en"": ""White Rock"", ""scuba_diving:difficulty"": ""1"", ""scuba_diving:entry"": ""boat"", ""scuba_diving:maxdepth"": ""22"", ""scuba_diving:mindepth"": ""5"", ""scuba_diving:type"": ""reef"", ""sport"": ""scuba_diving""}"
Hin Pee Wee,,10.1066348,99.8133678,,,,,,,,,,,4791065178,node,"{""name"": ""Hin Pee Wee"", ""name:en"": ""Hin Pee Wee"", ""scuba_diving:difficulty"": ""1"", ""scuba_diving:entry"": ""boat"", ""scuba_diving:maxdepth"": ""28"", ""scuba_diving:mindepth"": ""8"", ""scuba_diving:type"": ""reef"", ""sport"": ""scuba_diving""}"
Jaak (Chak) Bay,,9.4549387,97.8964681,,,,,,,,,,,5424905223,node,"{""name"": ""Jaak (Chak) Bay"", ""scuba_diving:type:reef"": ""yes"", ""scuba_diving:type:snorkeling"": ""yes"", ""sport"": ""scuba_diving""}"
HTMS Sattakut,,10.1056432,99.8135376,,,,,,,,,,,5992774764,node,"{""name"": ""HTMS Sattakut"", ""name:en"": ""HTMS Sattakut"", ""scuba_diving:difficulty"": ""2"", ""scuba_diving:entry"": ""boat"", ""scuba_diving:maxdepth"": ""32"", ""scuba_diving:mindepth"": ""20"", ""scuba_diving:type"": ""wreck"", ""sport"": ""scuba_diving""}"
Boyancy,,10.1170082,99.8118682,,,,,,,,,,,5993275432,node,"{""name"": ""Boyancy"", ""name:en"": ""Boyancy World"", ""scuba_diving:difficulty"": ""1"", ""scuba_diving:entry"": ""boat"", ""scuba_diving:maxdepth"": ""15"", ""scuba_diving:mindepth"": ""10"", ""scuba_diving:type"": ""artificial_reef"", ""sport"": ""scuba_diving""}"
Pottery,,10.0807768,99.8163373,,,,,,,,,,,5993352457,node,"{""name"": ""Pottery"", ""scuba_diving:difficulty"": ""1"", ""scuba_diving:entry"": ""boat:shore"", ""scuba_diving:maxdepth"": ""12"", ""scuba_diving:mindepth"": ""5"", ""scuba_diving:type"": ""reef"", ""sport"": ""scuba_diving""}"
Member Diving,,9.5524173,100.052312,,,,https://www.member-diving.com/,+66867739762,,,,,,7574515246,node,"{""amenity"": ""scuba_diving"", ""name"": ""Member Diving"", ""phone"": ""+66867739762"", ""sport"": ""scuba_diving"", ""website"": ""https://www.member-diving.com/""}"
