name,description,lat,lon,country,region,city,website,phone,email,difficulty,max_depth,entry_type,site_type,osm_id,osm_type,tags
SC WÖRTH Taucher,,49.0895026,8.2928303,,,,,,,,,,,344865782,node,"{""name"": ""SC W\u00d6RTH Taucher"", ""sport"": ""scuba_diving""}"
Basis am Blausteinsee,,50.853654,6.2660855,,,,,,,,,,,369967877,node,"{""amenity"": ""dive_centre"", ""name"": ""Basis am Blausteinsee"", ""sport"": ""scuba_diving""}"
Terlinden,,47.3289869,8.5728282,,,,http://www.dive-links.com/tauchplatz.php?id=2616,,,,,,,371470562,node,"{""name"": ""Terlinden"", ""scuba_diving:access_easyness"": ""1"", ""scuba_diving:dangers:depth"": ""yes"", ""scuba_diving:dangers:ship"": ""yes"", ""scuba_diving:depth"": ""40"", ""scuba_diving:difficulty"": ""3"", ""scuba_diving:entry"": ""ladder"", ""scuba_diving:entry:ladder"": ""yes"", ""scuba_diving:type:attraction"": ""yes"", ""scuba_diving:type:deep"": ""yes"", ""scuba_diving:type:wall"": ""yes"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2616""}"
Outer Mulberry,Accuracy only about 100m,50.7451906,-0.7043666,,,,,,,,,,,379613894,node,"{""historic"": ""wreck"", ""name"": ""Outer Mulberry"", ""note"": ""Accuracy only about 100m"", ""seamark:type"": ""wreck"", ""source"": ""gps"", ""sport"": ""scuba_diving""}"
See Widdauen 2,,51.0835344,6.9459334,,,,,,,,,,,428839098,node,"{""access"": ""private"", ""leisure"": ""pitch"", ""name"": ""See Widdauen 2"", ""sport"": ""scuba_diving""}"
Pumpwerk Moos,,47.302825,8.5611346,,,,http://www.dive-links.com/tauchplatz.php?id=2597,,,,,,,471207418,node,"{""alt_name"": ""R\u00fcschlikon Marbach"", ""name"": ""Pumpwerk Moos"", ""scuba_diving:depth"": ""32"", ""scuba_diving:difficulty"": ""1"", ""scuba_diving:entry"": ""steps"", ""scuba_diving:type"": ""biology"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2597""}"
Lopper 1,,46.9789051,8.3222832,,,,http://www.dive-links.com/tauchplatz.php?id=1963,,,,,,,476791890,node,"{""ele"": ""435.359497"", ""name"": ""Lopper 1"", ""scuba_diving:dangers"": ""depth"", ""scuba_diving:depth"": ""30"", ""scuba_diving:difficulty"": ""2"", ""scuba_diving:entry"": ""steps"", ""scuba_diving:type"": ""rock;deep;wall"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1963""}"
Düsseldorfer Tauchverband,Gelände des Düsseldorfer Tauchverbandes mit Zugang zum Elbsee für Taucher,51.1821324,6.909428,,,,,,,,,,,514558983,node,"{""club"": ""sport"", ""contact:website"": ""http://dtv-ev.de"", ""description"": ""Gel\u00e4nde des D\u00fcsseldorfer Tauchverbandes mit Zugang zum Elbsee f\u00fcr Taucher"", ""name"": ""D\u00fcsseldorfer Tauchverband"", ""scuba_diving:attraction:biology"": ""yes"", ""scuba_diving:dangers:surfers"": ""yes"", ""scuba_diving:entry:stair"": ""yes"", ""scuba_diving:maxdepth"": ""23m"", ""scuba_diving:type:lake"": ""yes"", ""short_name"": ""DTV"", ""sport"": ""scuba_diving"", ""wheelchair"": ""yes""}"
La Graule Subaquatique,,46.4357615,1.9008211,,,,http://subaquatique-club-saranais.com/lagraule.html,,,,,,,521836264,node,"{""leisure"": ""sports_centre"", ""name"": ""La Graule Subaquatique"", ""sport"": ""scuba_diving"", ""url"": ""http://subaquatique-club-saranais.com/lagraule.html""}"
Berry Plongée,,47.2259421,2.0751623,,,,,,,,,,,530563260,node,"{""name"": ""Berry Plong\u00e9e"", ""sport"": ""scuba_diving""}"
Beckenried Rütenen Einstieg 1,Einstieg 1,46.9636173,8.5094553,,,,http://www.dive-links.com/tauchplatz.php?id=1962,,,,,,,613742457,node,"{""name"": ""Beckenried R\u00fctenen Einstieg 1"", ""note"": ""Einstieg 1"", ""scuba_diving:dangers"": ""depth"", ""scuba_diving:depth"": ""35"", ""scuba_diving:difficulty"": ""2"", ""scuba_diving:entry"": ""steps"", ""scuba_diving:maxdepth"": "">50"", ""scuba_diving:type"": ""wall;attraction;deep"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=1962""}"
Beckenried Rütenen Einstieg 2,Einstieg 2 über Steine,46.9637825,8.5106356,,,,,,,,,,,613753248,node,"{""name"": ""Beckenried R\u00fctenen Einstieg 2"", ""note"": ""Einstieg 2 \u00fcber Steine"", ""scuba_diving:dangers"": ""depth"", ""scuba_diving:depth"": ""35"", ""scuba_diving:difficulty"": ""2"", ""scuba_diving:entry"": ""stone"", ""scuba_diving:maxdepth"": "">50"", ""scuba_diving:type"": ""wall;attraction;deep"", ""sport"": ""scuba_diving""}"
Tresorfabrik,,47.06536,8.51095,,,,http://www.dive-links.com/tauchplatz.php?id=2561,,,,,,,663452008,node,"{""name"": ""Tresorfabrik"", ""source"": ""www.dive-links.com"", ""sport"": ""scuba_diving"", ""website"": ""http://www.dive-links.com/tauchplatz.php?id=2561""}"
Fischchratte,,47.0790088,8.4870116,,,,,,,,,,,663452011,node,"{""name"": ""Fischchratte"", ""sport"": ""scuba_diving"", ""verified"": ""yes""}"
